"","location","year","gdp"
"9134","United States of America","2023","21966848141607.9"
"10149","United States of America","2024","22290859151696.6"
"11169","United States of America","2025","22696106971074.4"
"12135","United States of America","2026","23164554618957.4"
"13166","United States of America","2027","23655643176879.3"
"14145","United States of America","2028","24205431234895.4"
"15135","United States of America","2029","24767997085782.2"
"16134","United States of America","2030","25343637702142.6"
"17132","United States of America","2031","25932656958610.9"
"18132","United States of America","2032","26535365792264.9"
"19132","United States of America","2033","27152082366766.5"
"20132","United States of America","2034","27783132240316.7"
"21132","United States of America","2035","28428848537514.6"
"22131","United States of America","2036","29089572125210.2"
"23131","United States of America","2037","29765651792444.6"
"24131","United States of America","2038","30457444434571.8"
"25132","United States of America","2039","31165315241660.4"
"26131","United States of America","2040","31889637891273.2"
"27136","United States of America","2041","32630794745728"
"28137","United States of America","2042","33389177053942.3"
"29136","United States of America","2043","34165185157969.9"
"30136","United States of America","2044","34959228704336.9"
"31136","United States of America","2045","35771726860290"
"32137","United States of America","2046","36603108535070.4"
"33134","United States of America","2047","37453812606330.6"
"34135","United States of America","2048","38324288151813.1"
"35133","United States of America","2049","39214994686414.1"
"36135","United States of America","2050","40126402404756.3"
"13301","Viet Nam","2019","9.82e+11"
"15981","Viet Nam","2020","1.01e+12"
"7139","Viet Nam","2021","1.035856e+12"
"8178","Viet Nam","2022","1118931651200"
"9135","Viet Nam","2023","1171521438806.4"
"10150","Viet Nam","2024","1239469682257.17"
"11170","Viet Nam","2025","1325513667599.46"
"12136","Viet Nam","2026","1416231823009.97"
"13167","Viet Nam","2027","1513116242022.08"
"14146","Viet Nam","2028","1620747864908.43"
"15136","Viet Nam","2029","1736035585801.94"
"16135","Viet Nam","2030","1859524001496.04"
"17133","Viet Nam","2031","1991796447273.02"
"18133","Viet Nam","2032","2133477752466.58"
"19133","Viet Nam","2033","2285237192034.18"
"20133","Viet Nam","2034","2447791648081.91"
"21133","Viet Nam","2035","2621908996276.28"
"22132","Viet Nam","2036","2808411733139.65"
"23132","Viet Nam","2037","3008180861364.02"
"24132","Viet Nam","2038","3222160051496.56"
"25133","Viet Nam","2039","3451360099655.9"
"26132","Viet Nam","2040","3696863702336.64"
"27137","Viet Nam","2041","3959830570857.2"
"28138","Viet Nam","2042","4241502909610.75"
"29137","Viet Nam","2043","4543211283997.44"
"30137","Viet Nam","2044","4866380905756.81"
"31137","Viet Nam","2045","5212538365391.11"
"32138","Viet Nam","2046","5583318843482.25"
"33135","Viet Nam","2047","5980473834967.15"
"34136","Viet Nam","2048","6405879422859.51"
"35134","Viet Nam","2049","6861545140501.44"
"36136","Viet Nam","2050","7349623464208.54"
"13361","South Africa","2019","8.05e+11"
"1604","South Africa","2020","7.57e+11"
"7140","South Africa","2021","792601710000"
"8179","South Africa","2022","807740402661"
"9136","South Africa","2023","815244311001.721"
"10152","South Africa","2024","830024690360.182"
"11172","South Africa","2025","843379787628.077"
"12137","South Africa","2026","855187104654.87"
"13168","South Africa","2027","867159724120.038"
"14147","South Africa","2028","875150284502.839"
"15137","South Africa","2029","883214474983.367"
"16136","South Africa","2030","891352974036.1"
"17134","South Africa","2031","899566466387.411"
"18134","South Africa","2032","907855643073.178"
"19134","South Africa","2033","916221201496.921"
"20134","South Africa","2034","924663845488.48"
"21134","South Africa","2035","933184285363.229"
"22133","South Africa","2036","941783237981.84"
"23133","South Africa","2037","950461426810.594"
"24133","South Africa","2038","959219581982.25"
"25134","South Africa","2039","968058440357.473"
"26133","South Africa","2040","976978745586.831"
"27138","South Africa","2041","985981248173.361"
"28139","South Africa","2042","995066705535.71"
"29138","South Africa","2043","1004235882071.86"
"30138","South Africa","2044","1013489549223.45"
"31138","South Africa","2045","1022828485540.66"
"32139","South Africa","2046","1032253476747.74"
"33136","South Africa","2047","1041765315809.08"
"34137","South Africa","2048","1051364802995.97"
"35135","South Africa","2049","1061052745953.9"
"36137","South Africa","2050","1070829959770.52"
"13371","Zambia","2019","61985566660"
"1605","Zambia","2020","60259234496"
"7142","Zambia","2021","63030556690.471"
"8180","Zambia","2022","66016314160.8986"
"9137","Zambia","2023","68362533966.1769"
"10153","Zambia","2024","71311693681.4778"
"11173","Zambia","2025","74504318207.5976"
"12138","Zambia","2026","77975474392.8896"
"13169","Zambia","2027","81881265905.2294"
"14148","Zambia","2028","84488417235.7504"
"15138","Zambia","2029","87178581914.7473"
"16137","Zambia","2030","89954403139.7761"
"17135","Zambia","2031","92818608269.4761"
"18135","Zambia","2032","95774011503.3117"
"19135","Zambia","2033","98823516646.6395"
"20135","Zambia","2034","101970119963.816"
"21135","Zambia","2035","105216913122.153"
"22134","Zambia","2036","108567086229.604"
"23134","Zambia","2037","112023930969.18"
"24134","Zambia","2038","115590843833.162"
"25135","Zambia","2039","119271329460.295"
"26134","Zambia","2040","123069004079.24"
"27139","Zambia","2041","126987599061.668"
"28140","Zambia","2042","131030964588.484"
