"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper"
"29355","Belgium","2031","Europe and central Asia","72109504.3575669","72125740.6998325","72124483.1878899","72127163.6629387"
"29356","Belgium","2032","Europe and central Asia","72392352.2462099","72408257.6461163","72407004.8247894","72409688.4171015"
"29357","Belgium","2033","Europe and central Asia","72647290.4017495","72661813.8212679","72660586.4047769","72663224.2028236"
"29358","Belgium","2034","Europe and central Asia","72865499.5736021","72879738.6496222","72878524.183949","72881137.7756729"
"29359","Belgium","2035","Europe and central Asia","72991919.0070695","73003726.5862686","73002611.4755441","73005025.6975627"
"29360","Belgium","2036","Europe and central Asia","73078780.9078469","73090332.2056413","73089228.7127966","73091617.4154695"
"29362","Belgium","2037","Europe and central Asia","73140055.6895594","73151362.5411034","73150270.1865088","73152639.0602001"
"29363","Belgium","2038","Europe and central Asia","73186611.1647463","73197688.2741339","73196606.4905621","73198959.233267"
"29364","Belgium","2039","Europe and central Asia","73235768.3690422","73246638.3295472","73245557.8820996","73247898.8066659"
"29365","Belgium","2040","Europe and central Asia","73285584.8502972","73296263.9113946","73295180.9891355","73297513.5217202"
"29366","Belgium","2041","Europe and central Asia","73336152.8813719","73346657.8503563","73345572.4214906","73347898.5033161"
"29367","Belgium","2042","Europe and central Asia","73318964.8075179","73328747.1741137","73327660.6865388","73329986.9068197"
"29368","Belgium","2043","Europe and central Asia","73265815.0262922","73275448.097939","73274362.3278928","73276679.9743736"
"29369","Belgium","2044","Europe and central Asia","73202877.2736861","73212355.1818688","73211279.7880695","73213576.6012559"
"29370","Belgium","2045","Europe and central Asia","73127028.8298676","73136346.767051","73135282.8069432","73137556.6836823"
"29372","Belgium","2046","Europe and central Asia","73025179.0750429","73034335.4430738","73033283.4659954","73035535.6889717"
"29373","Belgium","2047","Europe and central Asia","72899998.3725085","72908999.4786679","72907960.1069545","72910194.2256394"
"29374","Belgium","2048","Europe and central Asia","72774499.6757744","72783356.0540433","72782332.822012","72784545.7720868"
"29375","Belgium","2049","Europe and central Asia","72660462.1357748","72669188.7299399","72668177.4179721","72670374.309494"
"29376","Belgium","2050","Europe and central Asia","72551589.5714731","72560199.043106","72559193.6085203","72561377.8308339"
"29377","Belize","2020","Latin America and Caribbean","2245834.11128072","2245834.11128072","2245834.11128072","2245834.11128072"
"29378","Belize","2021","Latin America and Caribbean","2314942.49058105","2315056.53441362","2315036.70656791","2315078.74348053"
"29379","Belize","2022","Latin America and Caribbean","2385189.05436102","2385375.94806292","2385348.00103156","2385405.22253547"
"29380","Belize","2023","Latin America and Caribbean","2456730.96281457","2456967.38664275","2456935.06290532","2457001.6190818"
"29382","Belize","2024","Latin America and Caribbean","2533356.75907636","2533630.01555124","2533593.94692362","2533669.18703241"
"29383","Belize","2025","Latin America and Caribbean","2610555.13561953","2610857.30965187","2610817.47174293","2610901.28727369"
"29384","Belize","2026","Latin America and Caribbean","2687611.66259566","2687937.50539787","2687894.09428107","2687985.80360731"
"29385","Belize","2027","Latin America and Caribbean","2764962.55426969","2765308.22235346","2765261.65761349","2765360.24821863"
"29386","Belize","2028","Latin America and Caribbean","2842577.35043073","2842939.80495678","2842890.55672462","2842994.95497826"
"29387","Belize","2029","Latin America and Caribbean","2920467.61719071","2920844.48711364","2920792.96486335","2920902.1837874"
"29388","Belize","2030","Latin America and Caribbean","2998497.23742212","2998887.00752701","2998833.51204068","2998946.88070887"
"29389","Belize","2031","Latin America and Caribbean","3075010.74225674","3075412.4359039","3075357.17284866","3075474.23383328"
